structure,in_legacy,split,legacy_test_split
7rm1_C0-D0,False,train,False
7ryu_H0-L0,True,test,True
7tp3_H0-L0,False,train,False
7tuf_A0-B0,False,train,False
7tuf_H0-L0,False,train,False
7yvk_H0-I0,False,train,False
7yvk_N0-O0,False,train,False
7yvl_A0-C0,False,train,False
7yvm_C0-A0,False,train,False
7yvn_O0-N0,False,train,False
7yvn_L0-K0,False,train,False
7yvo_I0-H0,False,train,False
7yvo_K0-J0,False,train,False
7yvg_I0-H0,False,train,False
7yvg_K0-J0,False,train,False
7yvg_M0-L0,False,train,False
7yvo_M0-L0,False,train,False
7yvo_O0-N0,False,train,False
7yve_I0-H0,False,train,False
7yve_L0-K0,False,train,False
7yve_O0-N0,False,train,False
7yvf_C0-A0,False,train,False
7yxu_H0-L0,False,train,False
8ahn_H0-L0,False,train,False
8dfg_I0-M0,False,train,False
8dfg_H0-L0,False,train,False
4hj0_C0-D0,False,train,False
4hj0_P0-Q0,False,train,False
4hjj_H0-L0,False,valid,False
4kmt_H0-L0,True,train,False
4kph_I0-M0,True,train,False
4kph_H0-L0,True,train,False
4kq4_H0-L0,True,train,False
4ktd_H0-L0,True,train,False
4kte_H0-L0,True,train,False
4kuc_F0-E0,True,train,False
4kuc_H0-D0,True,train,False
4kuz_H0-L0,True,train,False
4kvc_H0-L0,True,train,False
1igc_H0-L0,True,train,False
4kvn_H0-L0,True,train,False
4ky1_H0-L0,True,train,False
4l5f_H0-L0,True,train,False
5ikc_H0-L0,True,train,False
5ikc_B0-A0,True,train,False
5iwl_A0-B1,False,train,False
5iwl_B0-A1,False,train,False
5j13_C0-B0,True,train,False
6h3t_I0-M0,True,train,False
6h3t_H0-L0,True,train,False
6lxi_H0-L0,True,train,False
6lxi_C0-D0,True,train,False
6lxj_H0-L0,True,train,False
6lxj_E0-F0,True,train,False
6lxj_J0-K0,True,train,False
6lxj_M0-N0,True,train,False
7daa_H0-L0,False,train,False
7d9z_H0-L0,False,train,False
1za3_H0-L0,True,train,False
1za3_B0-A0,True,train,False
4jg1_H0-L0,True,train,False
4jg0_H0-L0,True,train,False
4jha_H0-L0,True,valid,False
6s3d_A0-B0,True,unassigned,False
6s3d_C0-D0,True,unassigned,False
6s3d_E0-F0,True,unassigned,False
6s3d_H0-L0,True,unassigned,False
4jj5_B0-A0,True,train,False
4isv_B0-A0,True,train,False
4jo1_I0-M0,True,train,False
4jo1_H0-L0,True,train,False
4jo2_H0-L0,True,train,False
4jo2_I0-M0,True,train,False
4jo3_I0-M0,True,train,False
4jo3_H0-L0,True,train,False
4jo4_H0-L0,True,train,False
4jo4_I0-M0,True,train,False
4jpw_H0-L0,True,train,False
4jr9_H0-L0,True,train,False
4jre_B0-C0,True,train,False
4jre_H0-L0,True,train,False
4jy6_D0-C0,True,train,False
4jy6_B0-A0,True,train,False
4jzj_H0-L0,True,train,False
4jzj_A0-B0,True,train,False
4jzo_A0-B0,True,train,False
4jzo_D0-E0,True,train,False
4jzo_C0-F0,True,train,False
4jzo_G0-H0,True,train,False
4k2u_I0-M0,True,train,False
4k2u_H0-L0,True,train,False
4k3j_H0-L0,True,train,False
4k7p_Y0-X0,True,train,False
4k7p_H0-L0,True,train,False
4k8r_D0-C0,True,unassigned,False
4lkc_B0-A0,True,valid,False
8gb5_B0-C0,False,train,False
8gb5_F0-E0,False,train,False
8gb5_I0-H0,False,train,False
8gb5_L0-K0,False,train,False
8gb8_H0-L0,False,train,False
8gb7_H0-L0,False,train,False
8gbv_A0-B0,False,valid,False
8gbv_H0-L0,False,unassigned,False
8gby_H0-L0,False,train,False
8gbz_H0-L0,False,train,False
8gc1_H0-L0,False,train,False
8gf2_X0-Y0,False,train,False
8gf2_H0-L0,False,train,False
1qfw_H0-L0,False,train,False
1qfw_I0-M0,False,train,False
5f3b_A0-B0,True,train,False
5f3b_E0-F0,True,train,False
5f3h_C0-D0,True,train,False
5f3h_E0-F0,True,train,False
5f3h_G0-H0,True,train,False
5f3h_A0-B0,True,train,False
7mxd_X0-Y0,False,train,False
7mxl_H0-L0,True,train,False
7myz_H0-L0,False,unassigned,False
7myz_I0-M0,False,unassigned,False
5tzu_H0-L0,True,valid,False
7mzf_H0-L0,False,train,False
7mzg_H0-L0,False,train,False
7mzh_B0-C0,False,train,False
7mzh_H0-L0,False,train,False
7mzi_H0-L0,False,unassigned,False
7mzj_C0-D0,False,unassigned,False
7mzj_F0-E0,False,unassigned,False
7mzk_C0-D0,False,unassigned,False
7mzk_F0-E0,False,valid,False
7mzj_N0-M0,False,train,False
7mzj_H0-L0,False,train,False
7mzk_H0-L0,False,valid,False
7mzk_N0-M0,False,unassigned,False
7mzm_H0-L0,False,train,False
7mzn_H0-L0,False,train,False
7n0u_H0-L0,True,train,False
7mxl_A0-B0,True,train,False
7mxl_J0-K0,True,train,False
7n0x_H0-L0,False,train,False
7n3c_H0-L0,True,train,False
7n3d_H0-L0,True,test,False
7s8g_H0-L0,False,train,False
7s8g_h0-l0,False,train,False
7tyv_D0-E0,False,train,False
7tyv_G0-K0,False,train,False
7tyv_H0-L0,False,train,False
7uds_F0-G0,False,train,False
7uds_H0-L0,False,train,False
7uds_D0-E0,False,train,False
7s8h_B0-C0,False,train,False
7sbd_H0-L0,False,train,False
7sbg_H0-L0,False,train,False
7sc1_H0-L0,False,train,False
7sc1_M0-N0,False,train,False
7sc1_P0-Q0,False,train,False
7scn_H0-L0,False,train,False
7scn_E0-F0,False,train,False
7scn_J0-K0,False,train,False
7sco_E0-F0,False,train,False
7sco_J0-K0,False,train,False
7sco_H0-L0,False,train,False
7seg_A0-B0,True,unassigned,False
7seg_H0-L0,True,test,True
7sfw_M0-N0,False,train,False
7sfw_O0-P0,False,train,False
7sfw_Q0-R0,False,train,False
7sfw_S0-T0,False,train,False
1q9o_B0-A0,True,train,False
1q9o_D0-C0,True,train,False
1q9w_D0-C0,True,train,False
1q9w_B0-A0,True,train,False
1qfu_H0-L0,True,train,False
6yhq_H0-L0,True,train,False
7mfr_Y0-X0,True,train,False
7mfr_B0-A0,True,train,False
7mhy_M0-N0,True,train,False
7mjj_D0-E0,True,train,False
7mjj_F0-G0,True,train,False
7mjk_D0-E0,True,train,False
7mjk_F0-G0,True,train,False
7mjk_H0-I0,True,train,False
7mjl_H0-L0,True,train,False
7mjs_H0-L0,True,train,False
7mkm_H0-L0,True,train,False
7mkl_H0-L0,True,train,False
7mmo_D0-E0,True,train,False
7mmo_A0-B0,True,train,False
6ehv_X0-X1,True,train,False
6phb_B0-A0,True,valid,False
6phb_D0-C0,True,unassigned,False
6phc_C0-D0,True,train,False
6phd_H0-L0,True,train,False
6phf_C0-D0,True,train,False
6phf_A0-B0,True,train,False
6phg_A0-B0,True,train,False
6pi7_F0-E0,True,train,False
6pi7_C0-B0,True,train,False
6plh_B0-A0,True,train,False
6plk_I0-M0,True,train,False
6plk_H0-L0,True,train,False
6ppg_H0-L0,True,train,False
6ppg_B0-A0,True,train,False
6pv7_F0-G0,True,train,False
6pv7_H0-I0,True,train,False
6pxg_A0-B0,True,train,False
6pxg_C0-D0,True,train,False
6pxg_E0-F0,True,train,False
6pxg_H0-L0,True,train,False
6pxh_C0-D0,True,train,False
6pxh_H0-L0,True,train,False
6pxr_H0-L0,True,train,False
6pyd_H0-L0,True,train,False
6pyd_A0-B0,True,train,False
6pze_H0-L0,True,train,False
6xe1_H0-L0,True,train,False
1k6q_H0-L0,True,train,False
1kcs_H0-L0,True,train,False
1kcv_H0-L0,True,train,False
1kn4_H0-L0,True,train,False
1kn2_H0-L0,True,train,False
3v0w_H0-L0,True,train,False
3v0v_H0-L0,False,train,False
3v0v_A0-B0,False,train,False
3v4p_M0-N0,True,train,False
3v4p_H0-L0,True,train,False
4ydv_B0-A0,True,train,False
4ydv_H0-L0,True,train,False
5eoq_H0-L0,True,train,False
5eor_H0-L0,True,train,False
5gru_H0-L1,False,train,False
5mp6_P0-Q0,True,unassigned,False
5mp6_H0-L0,True,valid,False
5f89_H0-L0,True,unassigned,False
5f89_A0-B0,True,unassigned,False
6dzn_H0-L0,True,valid,False
7woa_D0-B0,False,train,False
7woa_F0-G0,False,train,False
7wob_D0-B0,False,train,False
7wob_H0-I0,False,train,False
7wob_F0-G0,False,train,False
7woc_A0-B0,False,train,False
7woq_D1-D0,False,train,False
7wou_D1-D0,False,train,False
7wou_F1-F0,False,train,False
7wr9_A0-B0,False,train,False
7wr8_A0-B0,False,train,False
7wro_H0-L0,False,train,False
7ws0_E0-D0,False,train,False
7ws0_G0-F0,False,train,False
7ws0_I0-H0,False,train,False
7ws1_E0-D0,False,train,False
7ws1_I0-H0,False,train,False
7ws1_G0-F0,False,train,False
7ws1_K0-J0,False,train,False
7ws2_E0-D0,False,train,False
7ws7_G0-F0,False,train,False
7ws7_K0-J0,False,train,False
7wsi_H0-L0,False,train,False
7vaf_H0-L0,False,train,False
7vag_H0-L0,False,train,False
7wt7_H0-D0,False,train,False
1ct8_B0-A0,False,train,False
1ct8_D0-C0,False,train,False
1cu4_H0-L0,True,train,False
1cr9_H0-L0,True,train,False
6mg7_H0-L0,True,train,False
7bxv_H0-L0,False,train,False
7cho_B0-C0,True,train,False
7cho_H0-L0,True,train,False
7chp_H0-L0,True,train,False
7deo_C0-C1,True,train,False
7deo_A0-A1,True,train,False
7vmu_A0-A1,False,train,False
7wqv_B0-B1,False,train,False
7wqv_D0-D1,False,train,False
7wqv_F0-F1,False,train,False
7wqv_H0-H1,False,train,False
7wqv_J0-J1,False,train,False
7wqv_L0-L1,False,train,False
7wqv_N0-N1,False,train,False
7wqv_P0-P1,False,train,False
7yue_A0-A1,False,train,False
8dz4_A0-B0,False,train,False
8dz4_C0-D0,False,train,False
8dz4_E0-F0,False,train,False
8dz4_M0-N0,False,train,False
8dz4_O0-P0,False,train,False
8dz4_S0-T0,False,train,False
8dz4_U0-V0,False,train,False
8dz4_W0-X0,False,train,False
8dz4_Y0-Z0,False,train,False
8dz4_H0-L0,False,train,False
8dz4_Q0-R0,False,train,False
6w05_H0-L0,True,train,False
6wfw_H0-L0,False,train,False
8t03_C0-D0,False,train,False
8t03_E0-F0,False,train,False
8t04_C0-D0,False,train,False
8t04_E0-F0,False,train,False
8t07_C0-D0,False,train,False
8t07_E0-F0,False,train,False
8t06_C0-D0,False,train,False
8t06_E0-F0,False,train,False
8t05_C0-D0,False,train,False
2e27_H0-L0,True,train,False
2f5a_H0-L0,True,train,False
2fb4_H0-L0,True,valid,False
2ig2_H0-L0,False,unassigned,False
2fgw_H0-L0,True,train,False
1fgv_H0-L0,True,train,False
7r40_H0-L0,False,train,False
7r40_D0-F0,False,train,False
7r40_E0-G0,False,train,False
7tr4_L0-H0,False,train,False
8gpt_D0-E0,False,train,False
8gpt_F0-G0,False,train,False
8gpt_H0-I0,False,train,False
8gpu_H0-L0,False,train,False
8gpu_F0-G0,False,train,False
8gpu_C0-D0,False,train,False
8gpu_J0-K0,False,train,False
8gpu_N0-O0,False,train,False
8gpu_Q0-R0,False,train,False
8pe9_H0-L0,False,train,False
8sau_C0-D0,False,train,False
8sau_H0-I0,False,train,False
8sau_M0-N0,False,train,False
8slb_H0-L0,False,train,False
4f9l_C1-C0,True,train,False
4f9l_D1-D0,True,train,False
7nfa_C0-A0,False,train,False
7nfa_D0-B0,False,train,False
7nc0_H0-L0,False,train,False
7nx2_B0-A0,False,train,False
7nx2_D0-C0,False,train,False
7nx3_B0-C0,False,train,False
7nx3_E0-D0,False,train,False
7qnx_A0-B0,False,train,False
7qnw_A0-B0,False,train,False
7qny_A0-B0,False,train,False
7qny_H0-L0,False,unassigned,False
7bej_H0-L0,True,unassigned,False
7bek_H0-L0,True,valid,False
7v5j_I0-H0,False,train,False
7v5j_E0-D0,False,train,False
7v5j_G0-F0,False,train,False
7v5k_E0-D0,False,train,False
7v5k_G0-F0,False,train,False
7v5k_I0-H0,False,train,False
5kg9_A0-B0,True,train,False
5kg9_H0-L0,True,train,False
6bkb_H0-L0,True,train,False
6bkd_H0-L0,True,train,False
6bla_H0-L0,True,train,False
6blh_H0-L0,True,test,False
6bli_A0-B0,True,train,False
6bli_D0-E0,True,train,False
6bli_G0-H0,True,train,False
6bli_J0-K0,True,train,False
6bp2_H0-L0,True,train,False
6g8r_A0-A1,True,train,False
6gc2_H0-L0,True,train,False
6u8k_F0-G0,True,train,False
6u8k_H0-L0,True,train,False
6u8k_D0-E0,True,train,False
6u9s_D0-E0,True,train,False
6u9s_A0-B0,True,train,False
6u9u_H0-L0,True,valid,False
6w4m_H0-L0,True,train,False
3qeg_H0-L0,True,train,False
7k8r_H0-L0,True,train,False
7k8z_H0-L0,True,train,False
7k8z_M0-N0,True,train,False
7k8s_H0-L0,True,unassigned,False
7k8s_M0-N0,True,unassigned,False
7k8s_O0-P0,True,unassigned,False
7k8t_H0-L0,True,unassigned,False
7k8t_M0-N0,True,unassigned,False
7k8t_O0-P0,True,unassigned,False
7k8o_H0-L0,True,test,False
7k8p_H0-L0,True,train,False
7k8q_H0-L0,True,valid,False
7k90_H0-L0,True,train,False
7k90_M0-N0,True,train,False
7k90_O0-P0,True,train,False
8dce_H0-H1,False,train,False
8awm_H0-L0,False,unassigned,False
8awl_H0-L0,False,valid,False
5eoc_J0-M0,True,train,False
5eoc_H0-L0,True,train,False
6cnr_H0-L0,True,valid,False
6co3_H0-L0,True,unassigned,False
6dkj_A0-B0,True,train,False
6dkj_H0-L0,True,train,False
6dlb_H0-L0,True,train,False
6dla_H0-L0,True,train,False
6dn0_A0-B0,True,train,False
4x4x_A0-B0,True,train,False
6dn0_C0-D0,True,train,False
6bgt_B0-A0,True,train,False
6dsi_A0-A1,True,train,False
6dwi_B0-A0,True,train,False
6dwi_D0-C0,True,train,False
6dwi_F0-E0,True,train,False
6dwi_J0-I0,True,train,False
6dwi_N0-M0,True,train,False
6dwi_P0-O0,True,train,False
6dwi_H0-G0,True,train,False
6dwi_L0-K0,True,train,False
7lyv_H0-L0,True,train,False
7lyv_C0-D0,True,train,False
7lyv_A0-B0,True,train,False
7lyv_E0-F0,True,train,False
7uvq_C0-B0,False,train,False
7uvq_D0-E0,False,train,False
1fj1_D0-C0,True,train,False
1fj1_B0-A0,True,train,False
4r8w_H0-L0,True,train,False
4ubd_C0-D0,True,train,False
4ubd_Y0-X0,True,train,False
4ubd_G0-H0,True,train,False
4ubd_S0-T0,True,train,False
4ubd_O0-P0,True,train,False
4ubd_K0-L0,True,train,False
7d03_H0-L0,True,train,False
7czw_H0-L0,True,train,False
7czw_J0-N0,True,train,False
7pa6_KKK1-KKK0,False,valid,False
7pa6_LLL1-LLL0,False,unassigned,False
7pa6_MMM1-MMM0,False,unassigned,False
7pa6_NNN1-NNN0,False,unassigned,False
7pa6_OOO1-OOO0,False,unassigned,False
7pa6_PPP1-PPP0,False,unassigned,False
7pa6_QQQ1-QQQ0,False,unassigned,False
7pa6_RRR1-RRR0,False,unassigned,False
7pa6_SSS1-SSS0,False,unassigned,False
7pa6_TTT1-TTT0,False,unassigned,False
7pa7_eee1-eee0,False,train,False
7pa7_bbb1-bbb0,False,train,False
7pa7_ooo1-ooo0,False,train,False
7pa7_ppp1-ppp0,False,train,False
7pa7_aaa1-aaa0,False,train,False
7pa7_ccc1-ccc0,False,train,False
7pa7_ddd1-ddd0,False,train,False
7pa7_mmm1-mmm0,False,train,False
7pa7_nnn1-nnn0,False,train,False
7pa7_qqq1-qqq0,False,train,False
7paa_ZZZ1-ZZZ0,False,train,False
7paa_KKK1-KKK0,False,train,False
7paa_aaa1-aaa0,False,train,False
7paa_bbb1-bbb0,False,train,False
7paa_ccc1-ccc0,False,train,False
7paa_ddd1-ddd0,False,train,False
7paa_eee1-eee0,False,train,False
7paa_WWW1-WWW0,False,train,False
7paa_XXX1-XXX0,False,train,False
7paa_YYY1-YYY0,False,train,False
7pa8_YYY0-FFF0,False,train,False
7pa8_HHH0-GGG0,False,train,False
7pa8_JJJ0-III0,False,train,False
7pa8_LLL0-KKK0,False,train,False
7pa8_NNN0-MMM0,False,train,False
7pa9_bbb0-aaa0,False,train,False
7pa9_ccc0-ddd0,False,train,False
7pa9_KKK0-LLL0,False,train,False
7pa9_MMM0-NNN0,False,train,False
7pa9_OOO0-PPP0,False,train,False
7pa9_QQQ0-RRR0,False,train,False
7pa9_TTT0-SSS0,False,train,False
7pa9_VVV0-WWW0,False,train,False
7pa9_XXX0-UUU0,False,train,False
7pa9_YYY0-ZZZ0,False,train,False
7pc2_O0-P0,False,train,False
7pc2_M0-N0,False,train,False
7pc2_Q0-R0,False,train,False
7lab_Y0-X0,True,train,False
7lab_T0-S0,True,train,False
7lab_H0-L0,True,train,False
7ch5_H0-L0,True,train,False
7chc_H0-L0,True,train,False
7che_H0-L0,True,train,False
7chb_H0-L0,True,train,False
7chs_H0-L0,True,train,False
7chz_H0-L0,True,train,False
7cjf_A0-B0,False,train,False
7cmk_H0-L0,True,train,False
7c81_H0-L0,True,train,False
7cn2_I0-i0,False,train,False
7cn2_J0-j0,False,train,False
7cn2_K0-k0,False,train,False
7cn2_M0-m0,False,train,False
7cn2_H0-L0,False,train,False
7cn2_G0-g0,False,train,False
7cr5_H0-L0,True,train,False
7czp_J0-N0,True,train,False
7czp_H0-L0,True,train,False
7czq_J0-N0,True,train,False
7czq_H0-K0,True,train,False
7czr_H0-K0,True,train,False
7czr_J0-N0,True,train,False
7d00_H0-K0,True,train,False
7d00_J0-N0,True,train,False
4rfo_H0-L0,True,train,False
5kjr_H0-L0,True,train,False
5x5x_H0-L0,True,train,False
4xny_H0-L0,True,train,False
4xnz_H0-L0,True,train,False
4xnz_B0-C0,True,train,False
4xnz_E0-F0,True,train,False
4xvj_H0-L0,True,valid,False
4xvt_H0-L0,True,unassigned,False
4xvs_H0-L0,True,test,False
4xxd_E0-D0,True,train,False
4xxd_B0-A0,True,train,False
4y5v_A0-B0,True,train,False
4y5v_D0-E0,True,train,False
4y5v_G0-H0,True,train,False
5mv3_A0-B0,True,train,False
5mv3_C0-D0,True,train,False
5mv3_F0-G0,True,train,False
5mv3_I0-J0,True,train,False
5mv3_O0-P0,True,train,False
5mv3_R0-S0,True,train,False
5mv3_U0-V0,True,train,False
5mv3_L0-M0,True,train,False
5mv4_A0-B0,True,train,False
5mv4_C0-D0,True,train,False
5mv4_F0-G0,True,train,False
5mv4_I0-J0,True,train,False
5mv4_L0-M0,True,train,False
5mv4_O0-P0,True,train,False
5mv4_R0-S0,True,train,False
5mv4_U0-V0,True,train,False
5mu0_A0-B0,True,train,False
5mu0_C0-D0,True,train,False
5mu0_E0-F0,True,train,False
5mu0_G0-H0,True,train,False
5mu0_I0-J0,True,train,False
5mu0_K0-L0,True,train,False
5mu0_M0-N0,True,train,False
5mu0_O0-P0,True,train,False
5mu2_A0-B0,True,train,False
5mu2_C0-D0,True,train,False
5mu2_E0-F0,True,train,False
5mu2_G0-H0,True,train,False
5mu2_I0-J0,True,train,False
5mu2_K0-L0,True,train,False
5mu2_M0-N0,True,train,False
5mu2_O0-P0,True,train,False
5mub_A0-B0,True,train,False
5mub_C0-D0,True,train,False
5mub_I0-J0,True,train,False
5mub_L0-M0,True,train,False
5mub_O0-P0,True,train,False
5mub_U0-V0,True,train,False
5mub_F0-G0,True,train,False
5mub_R0-S0,True,train,False
7rco_D0-C0,False,train,False
7rco_F0-E0,False,train,False
6xm2_B0-A0,True,train,False
6xm2_D0-C0,True,train,False
6xm2_F0-E0,True,train,False
6xm2_H0-G0,True,train,False
7rd3_H0-L0,False,train,False
7rd3_A0-B0,False,train,False
7rd4_A0-B0,False,train,False
7raj_H0-L0,False,train,False
7rd4_H0-L0,False,train,False
7rda_H0-L0,False,train,False
7rdk_B0-A0,False,train,False
7rdj_B0-A0,False,train,False
7rdl_D0-C0,False,train,False
7rdl_B0-A0,False,train,False
7rdm_B0-A0,False,train,False
7re7_I0-J0,False,train,False
7re7_H0-L0,False,train,False
7re9_H0-L0,False,train,False
7re9_A0-B0,False,train,False
7rfb_H0-L0,False,train,False
7rfb_A0-B0,False,train,False
7rk1_D0-D1,False,train,False
7rk1_C0-C1,False,train,False
6oo0_H0-L0,True,train,False
6ot1_H0-L0,True,train,False
6ot1_A0-C0,True,train,False
6ot1_M0-N0,True,train,False
6n16_A0-B0,True,train,False
6n16_K0-J0,True,train,False
6n16_C0-D0,True,train,False
6n16_H0-L0,True,train,False
6udj_D0-E0,True,train,False
6udj_H0-I0,True,train,False
6udj_N0-O0,True,train,False
8ag1_h0-l0,False,train,False
8ag1_H0-L0,False,train,False
7jv6_H0-L0,True,train,False
7jv6_C0-D0,True,train,False
7jv6_F0-G0,True,train,False
7jv2_H0-L0,True,train,False
7jv4_F0-G0,True,train,False
7jv4_D0-E0,True,train,False
7jv4_H0-L0,True,train,False
7rqq_H0-L0,True,test,True
7rr0_B0-C0,False,train,False
7rt9_C0-D0,True,test,True
7rt9_A0-B0,True,unassigned,False
7rta_H0-L0,False,unassigned,False
7ru3_H0-L0,False,train,False
7ru4_H0-L0,False,train,False
7rw2_H0-L0,True,train,False
7rw2_G0-J0,True,train,False
7rw2_I0-K0,True,train,False
7r9d_H0-L0,False,train,False
7rxc_H0-L0,False,train,False
7rxi_H0-L0,True,test,True
7rxj_H0-L0,False,train,False
7rxj_A0-B0,False,train,False
7rxl_C0-D0,True,unassigned,False
7rxl_H0-L0,True,test,True
7rxp_H0-L0,False,train,False
7ryv_E0-F0,False,train,False
7ryv_H0-L0,False,train,False
7ryv_I0-J0,False,train,False
7ryv_P0-Q0,False,train,False
7s07_H0-L0,False,unassigned,False
7s0j_H0-L0,False,test,False
7s08_H0-L0,False,train,False
7s08_A0-B0,False,train,False
7s1b_H0-L0,False,train,False
7s0b_C0-D0,False,train,False
7s0b_A0-B0,False,train,False
7s0c_M0-N0,False,train,False
7s0c_H0-L0,False,train,False
7s0d_H0-L0,False,train,False
7s0d_M0-N0,False,train,False
7s0d_O0-P0,False,train,False
7s0x_C0-D0,False,train,False
7s0x_H0-L0,False,train,False
7s13_I0-M0,False,train,False
7s13_H0-L0,False,train,False
7s1b_X0-Y0,False,train,False
7s07_X0-Y0,False,train,False
8hn7_D0-C0,False,train,False
8hn7_B0-A0,False,train,False
8hsc_F0-E0,False,train,False
8hs2_B0-C0,False,train,False
8tco_E0-D0,False,train,False
8tco_F0-G0,False,train,False
8tea_H0-G0,False,train,False
8tea_F0-I0,False,train,False
8ucd_H0-L0,False,train,False
3w2d_H0-L0,True,train,False
7b0b_H0-L0,False,train,False
4g6m_H0-L0,True,train,False
4g6k_H0-L0,True,train,False
4mau_H0-L0,True,train,False
7u5g_H0-L0,False,train,False
5yfi_H0-L0,True,train,False
5ywy_H0-L0,True,train,False
6wo5_C0-D0,True,train,False
6wo5_A0-B0,True,train,False
6wo5_G0-I0,True,train,False
6wo5_H0-L0,True,train,False
6wor_H0-L0,True,train,False
6woz_E0-F0,True,train,False
6woz_B0-C0,True,train,False
6woz_H0-I0,True,train,False
6woz_K0-L0,True,train,False
6wqo_B0-C0,True,train,False
6wqo_E0-F0,True,train,False
6wrp_H0-L0,False,train,False
6wtu_K0-L0,True,train,False
6wtu_B0-C0,True,train,False
6wtu_E0-F0,True,train,False
6wtu_H0-I0,True,train,False
6wtv_B0-C0,True,train,False
6wtv_H0-I0,True,train,False
6wtv_K0-L0,True,train,False
6wtv_E0-F0,True,train,False
6wty_E0-F0,True,train,False
6wty_B0-C0,True,train,False
6wty_K0-L0,True,train,False
6wty_H0-I0,True,train,False
6wvz_H0-L0,True,train,False
6ww5_E0-F0,True,train,False
6ww5_C0-D0,True,train,False
6wx1_H0-L0,True,train,False
6wxl_H0-L0,True,train,False
6wxl_F0-E0,True,train,False
6wxl_K0-J0,True,train,False
6wyr_I0-M0,True,train,False
6wyr_H0-L0,True,train,False
6wyt_H0-L0,True,test,False
6x1u_A0-B0,True,train,False
6x1u_H0-L0,True,train,False
7kx4_D0-A0,False,train,False
7kx4_B0-C0,False,train,False
7l7r_B0-A0,False,train,False
7kyl_X0-Y0,False,train,False
7kyl_H0-L0,False,train,False
7kyo_H0-L0,True,train,False
7kza_H0-L0,True,train,False
7kzb_A0-B0,True,train,False
7l0l_H0-L0,False,train,False
7l0l_G0-J0,False,train,False
7l0l_I0-K0,False,train,False
7l2e_H0-L0,True,train,False
7l2e_I0-K0,True,train,False
7l2e_G0-J0,True,train,False
3utz_B0-A0,True,train,False
3utz_C0-D0,True,train,False
3utz_F0-E0,True,train,False
6xq4_E0-F0,True,train,False
6xq4_C0-B0,True,train,False
6xqw_H0-L0,True,train,False
6xr0_H0-L0,True,train,False
6xrj_A0-B0,True,train,False
6xrj_C0-D0,True,train,False
6xrj_E0-F0,True,train,False
6xrj_H0-L0,True,train,False
6vtu_H0-L0,True,train,False
6xud_H0-L0,True,train,False
6xtg_H0-L0,True,train,False
6xuk_H0-L0,True,train,False
6xul_A0-B0,True,train,False
6xul_C0-D0,True,train,False
6xul_E0-F0,True,train,False
6xul_G0-I0,True,train,False
6xul_J0-K0,True,train,False
6xul_H0-L0,True,train,False
6xun_H0-L0,True,train,False
